Length,Width,Size,Conc,Conc1,Asym,M3Long,M3Trans,Alpha,Dist,class
334.177,0.0,5.3233,0.0131,0.6752,575.2407,-331.78,-205.8947,0.0,495.561,g
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,238.321,179.851,90.0,495.561,g
334.177,0.0,5.3233,0.0131,0.6752,-457.9161,-331.78,-205.8947,0.0,495.561,g
4.2835,256.382,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,90.0,1.2826,g
334.177,0.0,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,1.2826,g
334.177,0.0,1.9413,0.0131,0.6752,575.2407,238.321,179.851,0.0,495.561,g
334.177,256.382,1.9413,0.0131,0.6752,575.2407,-331.78,-205.8947,0.0,1.2826,g
334.177,0.0,1.9413,0.0131,0.6752,-457.9161,238.321,179.851,0.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,90.0,1.2826,h
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,238.321,179.851,90.0,1.2826,g
334.177,256.382,5.3233,0.893,0.0003,-457.9161,-83.696365,-205.8947,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,0.0,495.561,h
334.177,0.0,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,256.382,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,256.382,1.9413,0.0131,0.0003,-457.9161,-331.78,-205.8947,90.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.0003,575.2407,-331.78,179.851,0.0,1.2826,g
4.2835,0.0,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,90.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,90.0,495.561,h
4.2835,0.0,1.9413,0.893,0.0003,575.2407,238.321,179.851,90.0,1.2826,g
334.177,0.0,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,256.382,1.9413,0.893,0.6752,-457.9161,-331.78,-205.8947,90.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,-205.8947,0.0,495.561,h
334.177,256.382,5.3233,0.0131,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,h
4.2835,256.382,1.9413,0.0131,0.6752,575.2407,-331.78,-205.8947,0.0,495.561,g
334.177,256.382,5.3233,0.893,0.0003,-457.9161,238.321,-205.8947,0.0,1.2826,h
4.2835,0.0,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,495.561,g
4.2835,0.0,5.3233,0.0131,0.6752,575.2407,-331.78,-205.8947,90.0,495.561,g
4.2835,0.0,5.3233,0.893,0.0003,-457.9161,-331.78,-205.8947,0.0,1.2826,g
4.2835,256.382,1.9413,0.893,0.6752,-457.9161,-331.78,-205.8947,0.0,1.2826,g
4.2835,256.382,1.9413,0.0131,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,575.2407,-331.78,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,179.851,90.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.0003,575.2407,-331.78,179.851,0.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.0003,575.2407,238.321,179.851,0.0,495.561,h
4.2835,256.382,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,90.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,0.0,495.561,g
4.2835,0.0,1.9413,0.0131,0.6752,-457.9161,-331.78,-205.8947,0.0,495.561,g
4.2835,0.0,5.3233,0.893,0.6752,575.2407,238.321,28.556446,90.0,1.2826,h
334.177,256.382,5.3233,0.893,0.6752,575.2407,238.321,-204.76833,90.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.0003,575.2407,-331.78,-205.8947,90.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,0.0,1.2826,g
4.2835,0.0,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,1.2826,g
334.177,0.0,5.3233,0.893,0.6752,-457.9161,238.321,179.851,90.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,h
334.177,0.0,1.9413,0.893,0.0003,575.2407,238.321,-205.8947,90.0,495.561,h
4.2835,7.473997,1.9413,0.0131,0.0003,575.2407,-331.78,179.851,0.0,495.561,g
4.2835,256.382,1.9413,0.0131,0.0003,-457.9161,238.27448,179.851,90.0,1.2826,g
4.2835,256.382,1.9413,0.893,0.6752,575.2407,78.13,-205.8947,0.0,1.2826,g
4.2835,0.0,5.3233,0.893,0.0003,575.2407,238.321,179.851,0.0,495.561,g
334.177,0.0,1.9413,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,h
334.177,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,0.0,495.561,g
4.2835,256.382,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,495.561,h
4.2835,256.382,1.9413,0.893,0.46331522,575.2407,238.321,-205.8947,90.0,1.2826,h
334.177,256.382,1.9413084,0.893,0.0003,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,0.0,5.3233,0.0131,0.6752,575.2407,-331.78,179.851,90.0,1.2826,g
4.2835,0.0,5.3233,0.893,0.6752,575.2407,-331.78,179.851,90.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,0.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,575.2407,-331.78,179.851,0.0,1.2826,h
334.177,256.382,1.9413,0.0131,0.0003,-457.9161,238.321,-205.8947,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,h
4.2835,256.382,1.9413,0.893,0.6752,-173.9924,-331.78,179.851,0.0,1.2826,g
334.177,0.0,5.3233,0.893,0.6752,575.2407,238.321,179.851,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,-205.8947,0.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,0.0,495.561,h
334.177,256.382,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,0.0,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,256.382,5.3233,0.893,0.6752,575.2407,238.321,-205.8947,90.0,495.561,h
4.2835,256.382,5.3233,0.893,0.6752,575.2407,238.321,-205.8947,90.0,495.561,h
334.177,0.0,5.3233,0.0131,0.6752,-457.9161,-331.78,-205.8947,0.0,495.561,g
4.2835,256.382,5.3233,0.0131,0.6752,-457.9161,-331.78,-205.8947,90.0,1.2826,h
4.2835,256.382,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,90.0,1.2826,h
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,g
334.177,0.0,1.9413,0.893,0.6752,575.2407,-331.78,179.851,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.6752,575.2407,-331.78,179.851,0.0,1.2826,g
4.2835,0.0,5.3233,0.0131,0.6752,575.2407,238.321,179.851,0.0,1.2826,g
4.2835,256.382,1.9413,0.893,0.6752,-457.9161,-331.78,-205.8947,0.0,495.561,h
4.2835,256.382,1.9413,0.893,0.0003,-457.9161,238.321,-205.8947,90.0,1.2826,h
4.2835,0.0,1.9413,0.0131,0.6752,-457.9161,-331.78,-205.8947,0.0,1.2826,g
4.2835,0.0,5.3233,0.893,0.0003,-457.9161,238.321,-205.8947,90.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,0.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.6752,-457.9161,238.321,179.851,0.0,495.561,g
4.2835,256.382,1.9413,0.893,0.0003,575.2407,238.321,-205.8947,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,-205.8947,90.0,495.561,h
334.177,256.382,1.9413,0.0131,0.0003,-457.9161,238.321,-205.8947,90.0,1.2826,h
334.177,256.382,5.3233,0.893,0.0003,-457.9161,-331.78,-205.8947,90.0,495.561,h
4.2835,0.0,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,0.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.0003,-457.9161,238.321,-205.8947,0.0,495.561,g
334.177,0.0,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,256.382,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,0.0,495.561,h
334.177,0.0,5.3233,0.893,0.6752,-457.9161,-331.78,179.851,0.0,495.561,h
4.2835,256.382,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,0.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,575.2407,-331.78,179.851,90.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.0003,575.2407,-331.78,-205.8947,90.0,1.2826,g
334.177,6.818361,5.3233,0.0131,0.0003,575.2407,-331.78,-205.8947,0.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.0003,575.2407,238.321,-205.8947,90.0,495.561,h
334.177,0.0,1.9413,0.0131,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,g
334.177,0.0,1.9413,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,h
334.177,256.382,5.3233,0.893,0.0003,575.2407,-265.7732,179.851,0.0,495.561,g
4.2835,256.382,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,90.0,1.2826,h
334.177,0.0,1.9413,0.893,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,90.0,1.2826,h
334.177,0.0,1.9413,0.0131,0.0003,575.2407,-331.78,179.851,90.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.0003,-457.9161,238.321,-205.8947,90.0,495.561,h
334.177,0.0,5.3233,0.893,0.0003,-457.9161,238.321,-205.8947,90.0,495.561,h
334.177,0.0,5.3233,0.0131,0.6752,575.2407,238.321,179.851,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,575.2407,-331.78,-205.8947,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,575.2407,-331.78,-205.8947,90.0,1.2826,h
4.2835,256.382,1.9413,0.0131,0.6752,-457.9161,238.321,-205.8947,90.0,1.2826,g
334.177,0.0,5.3233,0.893,0.6752,575.2407,-331.78,179.851,90.0,495.561,h
4.2835,0.0,5.3233,0.893,0.6752,-457.9161,-331.78,179.851,90.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,90.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.0003,575.2407,-331.78,-205.8947,90.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.0003,-457.9161,238.321,-205.8947,90.0,495.561,h
334.177,256.382,1.9413,0.0131,0.0003,575.2407,-331.78,179.851,0.0,1.2826,g
334.177,0.0,5.3233,0.893,0.0003,575.2407,238.321,179.851,0.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,90.0,495.561,g
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,238.321,-205.8947,90.0,278.09198,h
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,0.0,495.561,h
334.177,0.0,1.9413,0.0131,0.0003,575.2407,-331.78,179.851,90.0,1.2826,g
334.177,0.0,5.3233,0.893,0.6752,575.2407,238.321,179.851,90.0,495.561,h
4.2835,256.382,1.9413,0.0131,0.6752,575.2407,238.321,-205.8947,90.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.0003,-457.9161,-331.78,179.851,90.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.0003,575.2407,238.321,-205.8947,90.0,1.2826,h
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,238.321,179.851,90.0,495.561,h
334.177,0.0,1.9413,0.0131,0.0003,-457.9161,-331.78,179.851,90.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,0.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,g
4.2835,256.382,1.9413,0.0131,0.0003,-457.9161,238.321,179.851,0.0,495.561,g
4.2835,0.0,5.3233,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,1.2826,g
4.2835,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,90.0,495.561,h
334.177,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,90.0,1.2826,g
4.2835,256.382,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,h
4.2835,0.0,1.9413,0.0131,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.6752,-457.9161,238.321,-205.8947,0.0,1.2826,g
334.177,256.382,1.9413,0.893,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,h
4.2835,256.382,1.9413,0.0131,0.0003,-457.9161,-331.78,-205.8947,0.0,495.561,h
4.2835,256.382,1.9413,0.893,0.0003,-457.9161,238.321,-205.8947,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,-205.8947,90.0,495.561,h
4.2835,256.382,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,0.0,1.2826,g
4.2835,0.0,5.3233,0.0131,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,179.851,90.0,1.2826,h
334.177,0.0,1.9413,0.0131,0.0003,575.2407,238.321,179.851,0.0,1.2826,g
4.2835,256.382,1.9413,0.0131,0.0003,575.2407,238.321,-205.8947,0.0,495.561,h
334.177,256.382,5.3233,0.893,0.6752,-457.9161,-331.78,-205.8947,90.0,495.561,h
4.2835,0.0,5.3233,0.893,0.6752,-457.9161,-331.78,-205.8947,90.0,1.2826,h
334.177,256.382,5.3233,0.893,0.6752,-457.9161,-331.78,-205.8947,90.0,495.561,h
334.177,0.0,5.3233,0.893,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,-205.8947,0.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.6752,575.2407,238.321,-205.8947,0.0,495.561,g
334.177,256.382,5.3233,0.893,0.6752,-457.9161,238.321,-205.8947,0.0,495.561,g
334.177,0.0,5.3233,0.893,0.6752,575.2407,-331.78,-205.8947,0.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,-205.8947,90.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,0.0,495.561,g
4.2835,0.0,5.3233,0.0131,0.0003,-457.9161,238.321,-205.8947,0.0,495.561,g
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,179.851,0.0,1.2826,h
4.2835,256.382,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,90.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,256.382,1.9413,0.0131,0.6752,-457.9161,-331.78,-205.8947,0.0,495.561,h
4.2835,0.0,5.3233,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,256.382,5.3233,0.893,0.0003,-457.9161,-331.78,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.0003,-457.9161,-331.78,-205.8947,0.0,1.2826,g
334.177,0.0,5.3233,0.0131,0.6752,575.2407,-331.78,179.851,90.0,1.2826,h
334.177,0.0,5.3233,0.893,0.0003,575.2407,-331.78,-205.8947,90.0,1.2826,h
4.2835,0.0,5.3233,0.893,0.6752,-457.9161,238.321,179.851,0.0,495.561,g
4.2835,0.0,5.3233,0.893,0.0003,-457.9161,-331.78,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.0003,-457.9161,238.321,-205.8947,0.0,1.2826,g
334.177,256.382,5.3233,0.893,0.6752,575.2407,238.321,179.851,90.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.0003,575.2407,-331.78,-205.8947,90.0,1.2826,h
334.177,0.0,1.9413,0.893,0.0003,-457.9161,238.321,179.851,90.0,1.2826,g
4.2835,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,90.0,1.2826,h
4.2835,256.382,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,0.0,495.561,g
334.177,256.382,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,495.561,g
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,h
4.2835,256.382,5.3233,0.0131,0.0003,575.2407,-331.78,179.851,0.0,495.561,g
334.177,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,179.851,0.00017555045,1.2826,g
4.2835,0.0,1.9413,0.0131,0.0003,575.2407,-331.78,179.851,0.0,495.561,g
4.2835,256.382,5.3233,0.893,0.0003,575.2407,238.321,179.851,0.0,1.2826,h
19.102503,256.382,1.9413,0.893,0.0003,-457.9161,238.321,-205.8947,0.0,495.561,g
334.177,124.503044,5.3233,0.0131,0.6752,-457.9161,238.321,-205.8947,0.0,495.561,g
4.2835,0.0,5.3233,0.893,0.6752,575.2407,238.321,-205.8947,90.0,1.2826,h
334.177,256.382,5.3233,0.893,0.0003,575.2407,238.321,-205.8947,0.0,495.561,h
334.177,256.382,1.9413,0.893,0.0003,575.2407,-331.78,-205.8947,0.0,1.2826,g
4.2835,0.0,5.3233,0.893,0.0003,-457.9161,-331.78,179.851,0.0,495.561,g
4.2835,0.0,1.9413,0.0131,0.0003,575.2407,-331.78,-205.8947,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,-205.8947,0.0,495.561,g
334.177,256.382,5.3233,0.0131,0.0003,575.2407,-331.78,-205.8947,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,179.851,90.0,10.753106,g
334.177,0.0,1.9413,0.893,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,0.0,495.561,g
4.2835,0.0,1.9413,0.0131,0.0003,575.2407,238.321,-205.8947,0.0,495.561,g
4.2835,0.0,1.9413,0.893,0.0003,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,0.0,5.3233,0.0131,0.6752,-457.9161,-331.78,-205.8947,0.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,-205.8947,0.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.0003,-457.9161,238.321,179.851,0.0,1.2826,g
334.177,0.0,1.9413,0.893,0.6752,-457.9161,238.321,179.851,0.0,1.2826,g
4.2835,256.382,1.9413,0.0131,0.6752,-457.9161,-331.78,-205.8947,0.0,1.2826,g
334.177,256.382,5.3233,0.893,0.6752,575.2407,238.321,179.851,90.0,1.2826,h
4.2835,0.0,5.3233,0.0131,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,0.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,90.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.6752,-457.9161,-331.78,-205.8947,0.0,495.561,h
334.177,256.382,1.9413,0.893,0.6752,-457.9161,-331.78,-205.8947,90.0,495.561,h
334.177,256.382,1.9413,0.893,0.0003,-457.9161,-331.78,-205.8947,0.0,1.2826,h
334.177,256.382,1.9413,0.0131,0.0003,575.2407,238.321,-205.8947,0.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,495.561,g
334.177,256.382,5.3233,0.0131,0.0003,575.2407,-331.78,179.851,90.0,495.561,g
4.2835,256.382,1.9413,0.0131,0.0003,-457.9161,-331.78,179.851,90.0,1.2826,g
334.177,0.0,5.3233,0.0131,0.0003,575.2407,-331.78,179.851,90.0,1.2826,g
334.177,256.382,5.3233,0.893,0.6752,575.2407,-331.78,-205.8947,0.0,495.561,g
334.177,256.382,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,0.0,495.561,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,-331.78,179.851,0.0,1.2826,h
334.177,0.0,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,0.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,-205.8947,0.0,1.2826,g
4.2835,0.0,5.3233,0.893,0.6752,575.2407,238.321,179.851,90.0,495.561,g
334.177,256.382,5.3233,0.893,0.6752,575.2407,-331.78,179.851,90.0,1.2826,h
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,238.321,179.851,0.0,495.561,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,h
334.177,256.382,1.9413,0.0131,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,h
4.2835,256.382,1.9413,0.893,0.6752,575.2407,238.321,179.851,0.0,495.561,g
334.177,256.382,5.3233,0.893,0.0003,575.2407,-331.78,-205.8947,0.0,495.561,h
334.177,0.0,1.9413,0.893,0.6752,575.2407,-331.78,179.851,0.0,495.561,h
4.2835,256.382,1.9413,0.893,0.0003,-457.9161,22.712742,-205.8947,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,0.0,495.561,g
334.177,0.0,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,0.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,179.851,0.0,495.561,g
334.177,0.0,1.9413,0.893,0.6752,575.2407,-331.78,-205.8947,0.0,495.561,g
4.2835,0.0,1.9413,0.893,0.6752,575.2407,-331.78,-205.8947,90.0,495.561,g
334.177,256.382,1.9413,0.0131,0.6752,-457.9161,-331.78,-205.8947,0.0,495.561,h
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,-205.8947,0.0,495.561,h
4.2835,0.0,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,90.0,495.561,g
4.2835,256.382,5.3233,0.0131,0.0003,575.2407,-331.78,179.851,0.0,1.2826,g
4.2835,256.382,5.3233,0.0131,0.0003,575.2407,238.321,-205.8947,0.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,90.0,1.2826,g
334.177,0.0,1.9413,0.893,0.0003,-457.9161,-331.78,-205.8947,90.0,495.561,g
334.177,256.382,1.9413,0.893,0.6752,-457.9161,238.321,-205.8947,90.0,1.2826,h
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,0.0,495.561,g
334.177,0.0,5.3233,0.893,0.6752,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,256.382,1.9413,0.0131,0.0003,-457.9161,238.321,179.851,0.0,495.561,g
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,-205.8947,90.0,495.561,h
4.2835,256.382,1.9413,0.893,0.0003,-457.9161,-331.78,179.851,0.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,90.0,1.2826,g
4.2835,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,-205.8947,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,575.2407,238.321,179.851,90.0,1.2826,h
334.177,256.382,1.9413,0.0131,0.0003,575.2407,-331.78,179.851,90.0,1.2826,g
334.177,256.382,1.9413,0.893,0.0003,575.2407,-331.78,179.851,0.0,495.561,g
4.2835,0.0,5.3233,0.893,0.6752,575.2407,-331.78,179.851,0.0,495.561,g
334.177,256.382,1.9413,0.0131,0.0003,-457.9161,238.321,-205.8947,90.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.0003,-457.9161,-331.78,-205.8947,0.0,1.2826,g
4.2835,256.382,5.3233,0.893,0.0003,-457.9161,238.321,-205.8947,90.0,1.2826,g
334.177,256.382,1.9413,0.0131,0.6752,-457.9161,238.321,179.851,0.0,495.561,g
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,238.321,-205.8947,0.0,1.2874699,h
334.177,256.382,5.3233,0.893,0.0003,575.2407,-331.78,-205.8947,0.0,1.2826,g
334.177,0.0,5.3233,0.893,0.6752,-457.9161,238.321,179.851,0.0,495.561,g
4.2835,0.0,1.9413,0.0131,0.6752,-457.9161,-331.78,-205.8947,0.0,495.561,g
334.177,256.382,5.3233,0.893,0.0003,575.2407,238.321,-205.8947,0.0,1.2826,h
4.2835,256.382,1.9413,0.0131,0.6752,-457.9161,-331.78,179.851,0.0,1.2826,g
334.177,256.382,5.3233,0.0131,0.0003,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,256.382,1.9413,0.0131,0.6752,575.2407,238.321,-205.8947,0.0,495.561,h
334.177,0.0,1.9413,0.893,0.0003,575.2407,238.321,179.851,90.0,1.2826,g
4.2835,0.0,1.9413,0.893,0.0003,575.2407,-331.78,-205.8947,0.0,1.2826,g
334.177,256.382,1.9413,0.893,0.6752,575.2407,-331.78,179.851,0.0,495.561,h
334.177,256.382,5.3233,0.0131,0.6752,-457.9161,238.321,-205.8947,90.0,495.561,h
334.177,0.0,5.3233,0.0131,0.0003,-457.9161,238.321,179.851,90.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.6752,575.2407,238.321,-27.119322,90.0,1.2826,g
4.2835,0.0,5.3233,0.0131,0.6752,575.2407,-331.78,-205.8947,90.0,1.2826,h
334.177,256.382,5.3233,0.893,0.6752,-457.9161,238.321,179.851,90.0,1.2826,h
334.177,256.382,1.9413,0.893,0.6752,575.2407,238.321,-205.8947,0.0,1.2826,g
4.2835,256.382,5.3233,0.0131,0.6752,575.2407,-331.78,-205.8947,0.0,1.2826,g
334.177,256.382,5.3233,0.893,0.6752,-457.9161,238.321,-205.8947,0.0,495.561,h
4.2835,256.382,5.3233,0.893,0.0003,575.2407,-331.78,-205.8947,90.0,1.2826,h
334.177,256.382,5.3233,0.893,0.0003,-457.9161,238.321,179.851,0.0,495.561,g
334.177,256.382,5.3233,0.893,0.0003,575.2407,238.321,-205.8947,90.0,495.561,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,0.0,1.2826,g
13.208385,0.0,1.9413,0.893,0.6752,-457.9161,238.321,179.851,90.0,1.2826,h
4.2835,0.0,1.9413,0.893,0.6752,-457.9161,-331.78,179.851,90.0,495.561,h
334.177,0.0,1.9413,0.0131,0.6752,575.2407,-331.78,179.851,90.0,1.2826,g
